credibility_score,credibility_vs_reconstructed_delta,error,evidence_asr_tokens,evidence_caption_tokens,evidence_level,evidence_ocr_tokens,evidence_quality_score,evidence_total_tokens,evidence_transcript_tokens,generation_origin_excluded_from_credibility,generation_origin_level,generation_origin_rationale,generation_origin_score,manipulation_score,misinformation_score,notes,reconstructed_credibility_score,scam_score,top_claim_confidence,top_claim_status,uncertainty_score,url,weighted_evidence_quality_penalty,weighted_manipulation_penalty,weighted_misinformation_penalty,weighted_scam_penalty,weighted_total_penalty,weighted_uncertainty_penalty
53.07,-17.9008,,0,17,low,0,93.38,17,0,True,low,Human-generated content likely.,1.07,0.0,20.64,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: America's Funniest Home Videos). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.97,10.0,0.28,not_enough_evidence,70.05,https://www.youtube.com/shorts/D7c2TRmvrqY,11.2056,0.0,7.0176,2.4,29.0292,8.406
53.14,-18.0052,,0,19,low,0,93.08,19,0,True,low,Human-generated content likely.,1.07,0.0,20.48,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Steven Ranks). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.15,10.0,0.28,not_enough_evidence,69.35,https://www.youtube.com/shorts/0U6LteJ_PgY,11.1696,0.0,6.9632,2.4,28.8548,8.322
54.81,-17.078,,0,22,low,0,88.62,22,0,True,low,Human-generated content likely.,1.08,0.0,20.24,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: JestRank). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.89,10.0,0.28,not_enough_evidence,68.3,https://www.youtube.com/shorts/2XoXxDhY-IQ,10.6344,0.0,6.8816,2.4,28.112,8.196
54.81,-17.078,,0,22,low,0,88.62,22,0,True,low,Human-generated content likely.,1.08,0.0,20.24,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: SnappySportsClips). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.89,10.0,0.28,not_enough_evidence,68.3,https://www.youtube.com/shorts/JrcOmQKcIVw,10.6344,0.0,6.8816,2.4,28.112,8.196
54.81,-17.078,,0,22,low,0,88.62,22,0,True,low,Human-generated content likely.,1.08,0.0,20.24,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: CodingAI). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.89,10.0,0.28,not_enough_evidence,68.3,https://www.youtube.com/shorts/Bu1U3ot5CqI,10.6344,0.0,6.8816,2.4,28.112,8.196
54.85,-17.1264,,0,23,low,0,88.46,23,0,True,low,Human-generated content likely.,1.08,0.0,20.16,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Travel Fizz). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.98,10.0,0.28,not_enough_evidence,67.95,https://www.youtube.com/shorts/cAGMegkOJ8g,10.6152,0.0,6.8544,2.4,28.0236,8.154
54.77,-17.0308,,0,21,low,0,88.77,21,0,True,low,Human-generated content likely.,1.08,0.0,20.32,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Steel Titans Vlog). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.8,10.0,0.28,not_enough_evidence,68.65,https://www.youtube.com/shorts/RG7nixVEg7o,10.6524,0.0,6.9088,2.4,28.1992,8.238
54.72,-16.9936,,0,20,low,0,88.92,20,0,True,low,Human-generated content likely.,1.08,0.0,20.4,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Yahoo Finance). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.71,10.0,0.28,not_enough_evidence,69.0,https://www.youtube.com/shorts/s2TPgoK4YTI,10.6704,0.0,6.936,2.4,28.2864,8.28
53.07,-17.9008,,0,17,low,0,93.38,17,0,True,low,Human-generated content likely.,1.07,0.0,20.64,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Hidden Havens). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.97,10.0,0.28,not_enough_evidence,70.05,https://www.youtube.com/shorts/ZM4BUwWg1Wo,11.2056,0.0,7.0176,2.4,29.0292,8.406
53.07,-17.9008,,0,17,low,0,93.38,17,0,True,low,Human-generated content likely.,1.07,0.0,20.64,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Last Motivation). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.97,10.0,0.28,not_enough_evidence,70.05,https://www.youtube.com/shorts/5DrqETVL7E0,11.2056,0.0,7.0176,2.4,29.0292,8.406
53.14,-18.0052,,0,19,low,0,93.08,19,0,True,low,Human-generated content likely.,1.07,0.0,20.48,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: WION). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.15,10.0,0.28,not_enough_evidence,69.35,https://www.youtube.com/shorts/NNI_FM_tYag,11.1696,0.0,6.9632,2.4,28.8548,8.322
53.07,-17.9008,,0,17,low,0,93.38,17,0,True,low,Human-generated content likely.,1.07,0.0,20.64,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: LoveNatureSwag). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.97,10.0,0.28,not_enough_evidence,70.05,https://www.youtube.com/shorts/RTrYBX-8G50,11.2056,0.0,7.0176,2.4,29.0292,8.406
54.72,-16.9936,,0,20,low,0,88.92,20,0,True,low,Human-generated content likely.,1.08,0.0,20.4,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: ASMR Smash). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.71,10.0,0.28,not_enough_evidence,69.0,https://www.youtube.com/shorts/1vCccIcUsTw,10.6704,0.0,6.936,2.4,28.2864,8.28
54.9,-17.1636,,0,24,low,0,88.31,24,0,True,low,Human-generated content likely.,1.08,0.0,20.08,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Geo News). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,72.06,10.0,0.28,not_enough_evidence,67.6,https://www.youtube.com/shorts/rtU7tdGhDKg,10.5972,0.0,6.8272,2.4,27.9364,8.112
52.9,-17.6324,,0,12,low,0,94.15,12,0,True,low,Human-generated content likely.,1.07,0.0,21.04,Could not fetch YouTube metadata via yt-dlp. | Could not fetch YouTube metadata via oEmbed fallback. | Recovered metadata from YouTube watch-page scraping fallback. | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks.,70.53,10.0,0.28,not_enough_evidence,71.8,https://www.youtube.com/shorts/R2m4kzJDgY4,11.298,0.0,7.1536,2.4,29.4676,8.616
57.23,-12.738,,0,22,low,0,71.62,22,0,True,low,Human-generated content likely.,33.77,22.0,20.24,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Finance guy). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,69.97,10.0,0.62,not_enough_evidence,68.3,https://www.youtube.com/shorts/VwwgOK75pqQ,8.5944,3.96,6.8816,2.4,30.032,8.196
53.07,-17.9008,,0,17,low,0,93.38,17,0,True,low,Human-generated content likely.,1.07,0.0,20.64,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: SafariClips). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.97,10.0,0.28,not_enough_evidence,70.05,https://www.youtube.com/shorts/A9VOfmnxSN0,11.2056,0.0,7.0176,2.4,29.0292,8.406
54.81,-17.078,,0,22,low,0,88.62,22,0,True,low,Human-generated content likely.,1.08,0.0,20.24,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Vacation Countdown App). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.89,10.0,0.28,not_enough_evidence,68.3,https://www.youtube.com/shorts/cXH0TQB4Cmo,10.6344,0.0,6.8816,2.4,28.112,8.196
53.04,-17.8424,,0,16,low,0,93.54,16,0,True,low,Human-generated content likely.,1.07,0.0,20.72,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Polar Ranks). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.88,10.0,0.28,not_enough_evidence,70.4,https://www.youtube.com/shorts/crGNIHV9Pxc,11.2248,0.0,7.0448,2.4,29.1176,8.448
53.0,-17.7952,,0,15,low,0,93.69,15,0,True,low,Human-generated content likely.,1.07,0.0,20.8,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Doctor Squish Shorts). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.8,10.0,0.28,not_enough_evidence,70.75,https://www.youtube.com/shorts/oACRoR57814,11.2428,0.0,7.072,2.4,29.2048,8.49
53.11,-17.948,,0,18,low,0,93.23,18,0,True,low,Human-generated content likely.,1.07,0.0,20.56,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Saif Shawaf Shorts). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.06,10.0,0.28,not_enough_evidence,69.7,https://www.youtube.com/shorts/GPv9699gmHc,11.1876,0.0,6.9904,2.4,28.942,8.364
57.29,-12.7664,,0,23,low,0,71.46,23,0,True,low,Human-generated content likely.,33.78,22.0,20.16,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Wealthy Investments). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.06,10.0,0.62,not_enough_evidence,67.95,https://www.youtube.com/shorts/QattyGKOxLw,8.5752,3.96,6.8544,2.4,29.9436,8.154
53.11,-17.948,,0,18,low,0,93.23,18,0,True,low,Human-generated content likely.,4.56,0.0,20.56,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Yahoo Finance). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,71.06,10.0,0.28,not_enough_evidence,69.7,https://www.youtube.com/shorts/LaygbUsUPys,11.1876,0.0,6.9904,2.4,28.942,8.364
53.04,-17.8424,,0,16,low,0,93.54,16,0,True,low,Human-generated content likely.,1.07,0.0,20.72,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Panda Shorts). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.88,10.0,0.28,not_enough_evidence,70.4,https://www.youtube.com/shorts/yRrXSP78z8o,11.2248,0.0,7.0448,2.4,29.1176,8.448
53.07,-17.9008,,0,17,low,0,93.38,17,0,True,low,Human-generated content likely.,1.07,0.0,20.64,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: AsmrBriJolie). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.97,10.0,0.28,not_enough_evidence,70.05,https://www.youtube.com/shorts/EFtn1tsXDss,11.2056,0.0,7.0176,2.4,29.0292,8.406
53.04,-17.8424,,0,16,low,0,93.54,16,0,True,low,Human-generated content likely.,1.07,0.0,20.72,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Nick DiGiovanni). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.88,10.0,0.28,not_enough_evidence,70.4,https://www.youtube.com/shorts/eEJ8A0kdX6U,11.2248,0.0,7.0448,2.4,29.1176,8.448
53.07,-17.9008,,0,17,low,0,93.38,17,0,True,low,Human-generated content likely.,1.07,0.0,20.64,Could not fetch YouTube metadata via yt-dlp. | Recovered metadata from YouTube oEmbed (author: Conway Flowers). | Could not fetch YouTube transcript (disabled/unavailable). | Skipped heavy ASR/OCR/browser ingestion on API node to keep memory usage stable. | Using deterministic YouTube thumbnail URL fallback for visual metadata checks. | Added thumbnail metadata signals (open-source fallback).,70.97,10.0,0.28,not_enough_evidence,70.05,https://www.youtube.com/shorts/8H6o1HKwMEw,11.2056,0.0,7.0176,2.4,29.0292,8.406
